Line #,Key,en Version,ka Translation
308,ka.root.index.title,Visualizations,ვიზუალიზაციები
309,ka.root.index.header_get_involved,Get Involved!,ჩაერთეთ!
310,ka.root.index.header_ideas,Ideas,იდეები
311,ka.root.index.header_visuals,Visuals,ვიზუალები
312,ka.root.index.header_data,Data,მონაცემები
313,ka.root.index.text_get_involved,"If you are passionate about exploring and visualizing data, or just have interesting questions that we could answer visually, then get involved!","თუ ხართ დაინტერესებული მონაცემთა შესწავლითა და ვიზუალიზაციით, ან გაქვთ საინტერესო კითხვები, რომელზეც შეგვიძლია, ვიზუალურად გამოსახული პასუხი გაგცეთ, შემოგვიერთდით!"
314,ka.root.index.text_ideas,"Have an idea for a news story? Wish the media would report on an issue that is important to you? Post your idea here. If it is a good one, chances are, a journalist will work on it.","გაქვთ იდეა ახალი ამბისთვის? გსურთ, მედიამ გააშუქოს თქვენთვის საინტერესო საკითხი? გამოაქვეყნეთ თქვენი იდეა აქ. თუ იდეა კარგია, დიდი შანსია, ჟურნალისტმა მასზე იმუშაოს."
315,ka.root.index.text_visuals,You too can contribute your visual ideas. Go ahead and register with us and begin posting your visuals under your or your organization’s name!,"თქვენც შეგიძლიათ გამოსახოთ თქვენი იდეები ვიზუალურად. დარეგისტრირდით, შექმენით და გაგვიზიარეთ ვიზუალიზაციები თქვენი ან თქვენი ორგანიზაციის სახელით."
316,ka.root.index.text_data,"If you or your organization possess data that you think is of social interest and you would like someone to visualize it, please send us your data. ","თუ თქვენ ან თქვენი ორგანიზაცია ფლობთ საზოგადოებისთვის საინტერესო მონაცემებს და გსურთ მათი ვიზუალიზაცია, გთხოვთ, გამოგვიგზავნეთ მონაცემები."
317,ka.root.index.button_ideas,Post Idea,იდეის გამოქვეყნება
318,ka.root.index.button_visuals,Register,რეგისტრაცია
319,ka.root.index.button_data,Send Data,მონაცემების გაგზავნა
320,ka.root.about.title,About,ჩვენ შესახებ
321,ka.root.about.meta_description,"Visualization provides a unique perspective on data. We seek out data from a variety of organizations, both public and private. We make information colourful by visualizing stories using a variety of tools.	We publish these visualizations on our website, make them freely available for others to use, share them with you, and hope you share them with others.","ვიზუალიზაცია მონაცემებს უნიკალურ პერსპექტივას ანიჭებს. ჩვენ ვეძებთ მონაცემებს სხვადასხვა საჯარო და კერძო ორგანიზაციებში. ჩვენ ვაფერადებთ ინფორმაციას ამბების სხვადასხვა ხერხების გამოყენებით ვიზუალურად გამოსახვით. ჩვენ ვაქვეყნებთ ამ ვიზუალიზაციებს ჩვენს ვებ-საიტზე და ვხდით მათ ხელმისაწვდომს, ვიზიარებთ მას თქვენთან და ვიმედოვნებთ თქვენც გაუზიარებთ მას სხვებს."
322,ka.root.data.title,Send Data,მონაცემების გაგზავნა
323,ka.root.data.meta_description,"Do you have data that you would like to see visualized, but do not have the time or skills? Share your data here! If it is interesting, there is a good chance someone will use it, which means you can then reuse their visualization. By sharing with the community, you are becoming part of something larger in which everyone involved benefits.","ფლობთ მონაცემებს და გსურთ მათი ვიზუალიზაცია, თუმცა არ გაქვთ საკმარისი დრო ან ტექნიკური ცოდნა? გაგვიზიარეთ თქვენი მონაცემები აქ. თუ ეს მონაცემები საინტერესო აღმოჩნდება, ჩვენ გამოვსახავთ მათ ვიზუალურად და ამ ვიზუალიზაციის გამოყენებას შეძლებთ თქვენც. მონაცემების გაზიარებით თქვენ ხდებით ერთი დიდი საზოგადოების წევრი, სადაც ყველა წევრი რჩება მოგებული."
324,ka.root.data.message_sent,Your message has been sent! Thank you for contacting us.,თქვენი შეტყობინება გაგზავნილია! მადლობა რომ დაგვიკავშირდით.
325,ka.root.data.send,Send,გაგზავნა
326,ka.root.data.name,Name,სახელი
327,ka.root.data.phone,Phone Number,ტელეფონის ნომერი
328,ka.root.data.email,Email Address,ელ.ფოსტის მისამართი
329,ka.root.data.what_is_data,Briefly describe the data that you want to visualize,მოკლედ აღწერეთ თქვენთვის სასურველი ვიზუალიზაციის მონაცემები
330,ka.root.data.why_visualize,Why do you want to visualize this data?,რატომ გსურთ ამ მონაცემების ვიზუალიზაცია?
331,ka.root.data.datasource,What is the data source?,რა არის მონაცემთა წყარო?
332,ka.root.data.file,Attach the data file,დაურთეთ მონაცემთა ფაილი
333,ka.root.data.email_us,Send us an email,მოგვწერეთ ელ. წერილი
334,ka.root.data.email_subject,feradi.info Send Data Request,feradi.info მონაცემთა მოთხოვნის გაგზავნა
335,ka.root.submit_visual.title,Submit a Visual,ვიზუალის გაგზავნა
336,ka.root.submit_visual.message_sent,Your message has been sent! Thank you for contacting us.,თქვენი შეტყობინება გაგზავნილია! მადლობა რომ დაგვიკავშირდით.
337,ka.root.submit_visual.send,Send,გაგზავნა
338,ka.root.submit_visual.name,Name,სახელი
339,ka.root.submit_visual.phone,Phone Number,ტელეფონის ნომერი
340,ka.root.submit_visual.email,Email Address,ელ.ფოსტის მისამართი
341,ka.root.submit_visual.how_use,Why would you like to use feradi.info to post your visualiations?,რატომ გსურთ თქვენი მონაცემების feradi.info-ს საშუალებით ვიზუალიზაცია?
342,ka.root.submit_visual.email_us,Send us an email,მოგვწერეთ ელ.წერილი
343,ka.root.submit_visual.email_subject,feradi.info Submit Visual Request,feradi.info წარადგინეთ ვიზუალზე მოთხოვნა
344,ka.root.terms.title,Terms of Service,მომსახურების პირობები
345,ka.root.rss.title,RSS,RSS
346,ka.root.contact.title,Contact Us,დაგვიკავშირდით
347,ka.root.contact.meta_description,"If you are interested in visualizing data, but do not know how to do it, get in touch with us. We would love to invite you to our office, share our knowledge and experience, and welcome you to data visualization community!","თუ ხართ დაინტერესებული მონაცემთა ვიზუალიზაციით, მაგრამ არ იცით, როგორ გააკეთოთ ეს, დაგვიკავშირდით. მობრძანდით ჩვენს ოფისში, რათა გაგიზიაროთ ჩვენი ცოდნა და გამოცდილება და გახდით მონაცემთა ვიზუალიზაციის მოყვარულთა საზოგადოების ნაწილი."
348,ka.root.contact.message_sent,Your message has been sent! Thank you for contacting us.,თქვენი შეტყობინება გაგზავნილია! მადლობა რომ დაგვიკავშირდით.
349,ka.root.contact.send,Send,გაგზავნა
350,ka.root.contact.name,Name,სახელი
351,ka.root.contact.email,Email Address,ელ.ფოსტის მისამართი
352,ka.root.contact.message,Message,შეტყობინება
353,ka.root.contact.address_map,Find our office on the map,მოძებნეთ ჩვენი ოფისი რუკაზე
354,ka.root.contact.email_us,Send us an email,გამოგვიგზავნეთ ელექტრონული წერილი
355,ka.root.contact.email_subject,feradi.info Contact Form,feradi.info საკონტაქტო ფორმა
356,ka.root.contact.address,"#5 Shevchenko St, Apt 2, 0108, Tbilisi, Georgia","შევჩენკოს ქ. 5, ბინა 2, 0108 თბილისი, საქართველო"
357,ka.root.contact.error_title,An error has occurred,დაფიქსირდა შეცდომა
358,ka.visuals.index.title,Visualizations,ვიზუალიზაციები
359,ka.visuals.index.title_feed,%{app_name} Visualizations,%{app_name} ვიზუალიზაციები
360,ka.shared.visuals_show.organization,Organization,ორგანიზაცია
361,ka.shared.visuals_show.reporter,Reporter,ჟურნალისტი
362,ka.shared.visuals_show.designer,Designer,დიზაინერი
363,ka.shared.visuals_show.developer,Developer,დეველოპერი
364,ka.shared.visuals_show.data_source,Data Source,მონაცემთა წყარო
365,ka.shared.visuals_show.data_set,Data Set,მონაცემები
366,ka.shared.visuals_show.type,Type,ტიპი
367,ka.shared.visuals_show.embed,Embed,ჩასასმელი კოდი
368,ka.shared.visuals_show.embed_link_title,Click to view larger image,დიდი გამოსახულების სანახავად დააჭირეთ
369,ka.shared.visuals_show.embed_link_interactive_title,Click to view interactive visualization,ინტერაქტიული ვიზუალიზაციის სანახავად დააჭირეთ
370,ka.shared.visuals_show.comment_count,Comments,კომენტარები
371,ka.shared.visuals_filter_bar.categories,Categories,კატეგორიები
372,ka.shared.ideas_list.no_ideas,No Idea records were found.,იდეა არ მოიძებნა.
373,ka.shared.ideas_list.idea_title,Idea #%{number},იდეა #%{number}
374,ka.shared.ideas_grid.idea_title,Idea #%{number},იდეა #%{number}
375,ka.shared.ideas_form.sign_in,Sign In to Post,გაიარეთ ავტორიზაცია
376,ka.visualizations.form.preview,Preview,ნახვა
377,ka.visualizations.form.crop_image,Create %{language} Thumbnail Image,ესკიზის %{language} შექმნა
378,ka.visualizations.form.reset_file,Load New %{language} Infographic,ჩატვირთე ახალი %{language} ინფოგრაფიკა
379,ka.visualizations.form.reset_url,Load New %{language} URL,ჩატვირთე ახალი %{language} ბმული
380,ka.visualizations.form.datasources_header,Data Sources,მონაცემთა წყაროები
381,ka.visualizations.form.add_datasource,Add Data Source,მონაცემთა წყაროს დამატება
382,ka.visualizations.datasource_fields.remove_link,Remove Data Source,მონაცემთა წყაროს წაშლა
383,ka.notifications.index.title,Notifications,შეტყობინებები
384,ka.notifications.index.explain,You can recieve email notifications whenever a visualization is added to feradi.info.  Simply sign in via Facebook or sign up with feradi.info to subscribe.,თქვენ მიიღებთ ვიზუალიზაციის  feradi.info-ზე დამატების შეტყობინებას ელ. წერილის სახით. სისტემაში შესვლა შეტყობინებების გამოსაწერად ხდება Facebook-ის ან feradi.info-ზე რეგისტრაციის გავლის მეშვეობით.
385,ka.notifications.index.all_sub_title,All Notifications,ყველა შეტყობინება
386,ka.notifications.index.all_label,Do you want to recieve any notifications from this site?,გინდათ მიიღოთ შეტყობინება საიტიდან?
387,ka.notifications.index.all_no,"No, do not send me any notifications.",არ გამომიგზავნო შეტყობინება.
388,ka.notifications.index.all_yes,"Yes, I want notifications sent to me.","დიახ, მინდა მივიღო შეტყობინებები."
389,ka.notifications.index.visual_comment_sub_title,New Visualization Comment Notifications for %{org},ახალ ვიზუალიზაციაზე კომენტარის დატოვების შეტყობინება %{org}
390,ka.notifications.index.visual_comment_label,Do you want to recieve notifications when a comment is made to your organization's visualizations?,გსურთ მიიღოთ თქვენი ორგანიზაციის ვიზუალიზაციაზე დატოვებული კომენტარის შეტყობინება?
391,ka.notifications.index.visual_comment_no,"No, do not send me any notifications.",არ გამომიგზავნო შეტყობინება.
392,ka.notifications.index.visual_comment_yes,"Yes, I want notifications sent to me.","დიახ, მინდა მივიღო შეტყობინებები."
393,ka.notifications.index.new_visuals_sub_title,New Visualization Notifications,ახალი ვიზუალიზაციის შეტყობინება
394,ka.notifications.index.new_visuals_all,Notify me when any visualization is added.,შემატყობინე ახალი ვიზუალიზაციის დამატება.
395,ka.notifications.index.new_visuals_none,I do not want to receive notifications when a new visualization is added.,არ შემატყობინოთ ახალი ვიზუალიზაციის დამატება.
396,ka.notifications.index.new_visuals_by_category,Notify me when a visualization is added to:,შემატყობინე ვიზუალიზაციის დამატება:
397,ka.notifications.index.new_ideas_sub_title,New Idea Notifications,ახალი იდეის შეტყობინება
398,ka.notifications.index.new_ideas_all,Notify me when any idea is added.,შემატყობინე ახალი იდეის დამატება
399,ka.notifications.index.new_ideas_none,I do not want to receive notifications when a new idea is added.,არ შემატყობინო ახალი იდეის დამატება.
400,ka.notifications.index.new_ideas_by_category,Notify me when an idea is added to:,შემატყობინე როდესაც იდეა დაემატება:
401,ka.notifications.index.language_sub_title,Notification Language,შეტყობინების ენა
402,ka.notifications.index.language_label,In what language do you want to receive the notifications?,რომელ ენაზე გსურთ შეტყობინების მიღება?
403,ka.ideas.index.title,Post Ideas,იდეების გამოქვეყნება
404,ka.ideas.index.meta_description,"Have an idea for a news story? Wish the media would report on an issue that is important to you? Don't have the time or skills to do it yourself? Post your idea here. If it is a good one, chances are, a journalist will work on it.","გაქვთ იდეა ახალი ამბისთვის? გსურთ, მედიამ გააშუქოს თქვენთვის საინტერესო საკითხი? არ გაქვთ დრო ან საჭირო ცოდნა, თვითონ გააკეთოთ ეს? გამოაქვეყნეთ თქვენი იდეა აქ. თუ იდეა კარგია, დიდი შანსია, ჟურნალისტმა მასზე იმუშაოს."
405,ka.ideas.index.text_ideas1,"Have an idea for a news story? Wish the media would report on an issue that is important to you? Don't have the time or skills to do it yourself? Post your idea here. If it is a good one, chances are, a journalist will work on it.","გაქვთ იდეა ახალი ამბისთვის? გსურთ, მედიამ გააშუქოს თქვენთვის საინტერესო საკითხი? არ გაქვთ დრო ან საჭირო ცოდნა, თვითონ გააკეთოთ ეს? გამოაქვეყნეთ თქვენი იდეა აქ. თუ იდეა კარგია, დიდი შანსია, ჟურნალისტმა მასზე იმუშაოს."
406,ka.ideas.index.text_ideas2,"feradi.info makes your ideas social, allowing missed opportunities to become a treasure trove of journalistic brainstorming. Post, vote, share, and watch how ideas take shape and become the news.","feradi.info თქვენს იდეებს სოციალურს ხდის და საშუალებას აძლევს, ჟურნალისტური საქმიანობის განძად იქცეს. გამოაქვეყნეთ, შეაფასეთ, გააზიარეთ თქვენი იდეა და თვალყური მიადევნეთ, როგორ გარდაიქმნება იგი ახალ ამბად."
407,ka.ideas.index.sign_in,Sign In to Post,გაიარეთ ავტორიზაცია
408,ka.ideas.user.title,Ideas by: %{name},%{name} იდეა
409,ka.ideas.category.title,Category: %{name},კატეგორია: %{name}
410,ka.ideas.explore.title,Explore Ideas,აღმოაცინე იდეა
411,ka.ideas.show.title,Idea #%{number},იდეა #%{number}
412,ka.ideas.show.idea_by,Idea by %{name},%{name}-ის იდეა
413,ka.ideas.show.claimed_by,Idea Being Worked On,იდეაზე მუშაობა დაიწყო
414,ka.ideas.show.finished,Finished,დასრულებული
415,ka.ideas.show.news_url,View Story,იხილე ამბავი
416,ka.ideas.show.take_ownership,Work on Idea (%{org}),დაიწყე მუშაობა იდეაზე (%{org})
417,ka.ideas.show.progress_update,Add,დამატება
418,ka.ideas.show.edit_progress,Edit,შეცვლა
419,ka.ideas.show.translate_idea,Translate the Idea,იდეის თარგმნა
420,ka.ideas.show.translate_org_progress,Translate the Text,ტექსტის თარგმნა
421,ka.ideas.show.inappropriate_idea,This idea has been reported as inappropriate and is no longer available.,იდეა არ მოიძებნა.
422,ka.ideas.show.status,Status,სტატუსი
423,ka.ideas.search.title,Search: %{q},ძებნა: %{q}
424,ka.ideas.edit.title,Edit Idea #%{number},იდეის რედაქტირება  #%{number}
425,ka.ideas.progress.form.title_claim,Claim Idea,იდეაზე პასუხისმგებლობა
426,ka.ideas.progress.form.title_progress_update,Progress Update,პროგრესი
427,ka.ideas.progress.form.title_edit_progress,Edit Progress,პროგრესის ცვლილება
428,ka.ideas.progress.form.title_error,Error,შეცდომა
429,ka.ideas.progress.form.error,The requested Idea and/or Organization could not be found.,იდეა/ორგანიზაცია არ მოიძებნა
430,ka.ideas.report.form.title_old,Report Inappropriate Idea,განაცხადე იდეის შესახებ
431,ka.ideas.report.form.title,What is the reason for the report?,რა არის შეტყობინების მიზეზი?
432,ka.ideas.report.form.inappropriate,Inappropriate Content,შეურაცხმყოფელი შინაარსი
433,ka.ideas.report.form.duplicate,Duplicate Idea,გამეორებული შინაარსი
434,ka.ideas.report.form.duplicate_reason,Which idea is this a duplicate of? (Provide URL),რომელი იდეის შინაარსია აქ გამეორებული? (ჩასვით ბმული) 
435,ka.ideas.report.form.success,The Idea hs been reported.,იდეა დარეპორტდა.
